Date,SONIA
2023-02-22,0.03932190476190476
2023-02-23,0.03932952380952381
2023-02-24,0.039337142857142855
2023-02-25,0.0393447619047619
2023-02-26,0.03935238095238095
2023-02-27,0.03936
2023-02-28,0.03936761904761905
2023-03-01,0.039375238095238095
2023-03-02,0.03938285714285714
2023-03-03,0.03939047619047619
2023-03-04,0.03939809523809524
2023-03-05,0.03940571428571428
2023-03-06,0.03941333333333333
2023-03-07,0.039420952380952376
2023-03-08,0.039428571428571424
2023-03-09,0.03943619047619047
2023-03-10,0.03944380952380952
2023-03-11,0.03945142857142857
2023-03-12,0.039459047619047616
2023-03-13,0.039466666666666664
2023-03-13,0.039466666666666664
2023-03-14,0.03953333333333333
2023-03-15,0.03966666666666666
2023-03-15,0.0396
2023-03-15,0.03953333333333333
2023-03-15,0.03966666666666666
2023-03-16,0.0392
2023-03-16,0.039999999999999994
2023-03-16,0.039733333333333336
2023-03-16,0.039733333333333336
2023-03-16,0.039933333333333335
2023-03-17,0.0392
2023-03-17,0.0402
2023-03-17,0.04006666666666667
2023-03-17,0.039999999999999994
2023-03-17,0.0402
2023-03-18,0.0394
2023-03-18,0.03933333333333333
2023-03-18,0.039266666666666665
2023-03-18,0.0394
2023-03-18,0.0404
2023-03-18,0.040266666666666666
2023-03-18,0.040266666666666666
2023-03-18,0.0404
2023-03-19,0.03986666666666666
2023-03-19,0.039733333333333336
2023-03-19,0.03966666666666666
2023-03-19,0.039466666666666664
2023-03-19,0.039466666666666664
2023-03-19,0.03966666666666666
2023-03-19,0.039733333333333336
2023-03-19,0.03986666666666666
2023-03-19,0.04093333333333333
2023-03-19,0.04073333333333333
2023-03-19,0.04066666666666667
2023-03-19,0.040466666666666665
2023-03-19,0.040466666666666665
2023-03-19,0.04066666666666667
2023-03-19,0.04073333333333333
2023-03-19,0.04093333333333333
2023-03-20,0.04013333333333333
2023-03-20,0.039933333333333335
2023-03-20,0.039933333333333335
2023-03-20,0.04013333333333333
2023-03-20,0.0412
2023-03-20,0.041
2023-03-20,0.041
2023-03-20,0.0412
2023-03-21,0.0404
2023-03-21,0.0402
2023-03-21,0.0402
2023-03-21,0.0404
2023-03-21,0.04139999999999999
2023-03-21,0.04126666666666667
2023-03-21,0.04126666666666667
2023-03-21,0.04139999999999999
2023-03-22,0.04066666666666667
2023-03-22,0.040466666666666665
2023-03-22,0.040466666666666665
2023-03-22,0.04066666666666667
2023-03-22,0.041666666666666664
2023-03-22,0.041466666666666666
2023-03-22,0.041466666666666666
2023-03-22,0.041666666666666664
2023-03-23,0.04086666666666666
2023-03-23,0.04073333333333333
